CONTRAT_CLIENT|OFFRE_COMMERCIAL|DESC_SEGMENT_CLIENT|DATE_ACTIVATION|STATUT
CC_54238894|PRE - Corporate Optimum|Entreprise/Soho|24/11/2010 16:04:26|A
CC_5188631|PRE - Elissa|Elissa|19/04/2010 10:02:30|A
CC_55328106|PRE - Double|Residentiels|17/05/2010 10:43:48|A
CC_50898586|PRE - TT 1500%|Enterprise/KeyAccounts|07/04/2011 10:24:41|A
CC_56798668|PRE - Trankil TT|Residentiels|10/08/2010 18:19:30|A
CC_58889017|PRE - Oulidha 1000%|Residentiels|20/12/2010 16:52:29|A
CC_53499068|PRE - Double|Residentiels|13/04/2011 15:54:32|S
CC_58049171|PRE - Trankil TT|Residentiels|24/11/2010 15:33:54|A
CC_50859907|PRE - offre 40|Residentiels|24/08/2011 13:50:11|A
CC_53457482|PRE - TT 1500%|Residentiels|17/03/2010 12:24:46|A
CC_51107533|PRE - offre 40|Residentiels|06/08/2010 09:59:12|A
CC_59937843|PRE - Trankil TT|Residentiels|09/07/2010 09:44:00|A
CC_51168054|PRE - TT 1500%|Residentiels|03/05/2010 14:03:48|A
CC_57578352|PRE - Trankil TT|Residentiels|27/04/2010 11:27:03|A
CC_57858595|PRE - TT 1500%|Residentiels|05/08/2010 13:23:20|A
CC_55078648|PRE - TT 1500%|Residentiels|08/08/2010 11:36:46|A
CC_59368664|PRE - Double|Residentiels|17/06/2010 18:19:19|A
CC_57088665|PRE - Double|Residentiels|03/07/2011 14:23:04|A
CC_50048672|PRE - TT 1500%|Residentiels|31/08/2010 16:46:19|A
CC_51118684|PRE - Double|Residentiels|29/08/2010 17:54:59|A
CC_59828904|PRE - TT 1000%|Residentiels|13/11/2010 10:48:09|A
CC_59198926|PRE - TT 1500%|Residentiels|19/02/2011 09:02:00|A
CC_58478978|PRE - Double|Residentiels|15/07/2011 11:52:16|A
CC_57809009|PRE - Double Reinstal|Residentiels|04/02/2011 15:59:14|A
CC_59649015|PRE - TT 1500%|Residentiels|05/10/2010 17:18:00|A
CC_52739023|PRE - 900 bonus|Residentiels|26/10/2010 13:47:33|A
CC_59029116|PRE - 900 bonus|Residentiels|27/10/2010 11:42:41|A
CC_51819949|PRE - 900 bonus|Residentiels|15/04/2011 09:50:15|A
CC_54959986|PRE - TT 1500%|Residentiels|29/04/2011 18:17:00|A
CC_50588010|PRE - Double|Residentiels|17/05/2010 18:24:11|S
CC_58398438|PRE - TT 1000%|Residentiels|19/07/2010 09:29:15|A
CC_51968646|PRE - 900 bonus|Residentiels|17/06/2010 20:55:06|A
CC_56139151|PRE - Double|Residentiels|26/11/2010 11:10:38|A
CC_51739224|PRE - TT 1000%|Residentiels|22/04/2011 09:15:01|A
CC_55107478|PRE - TT 1500%|Residentiels|05/04/2010 16:46:10|A
CC_57957509|PRE - TT 1500%|Residentiels|05/02/2010 10:37:45|A
CC_50557655|PRE - TT 1000%|Residentiels|19/03/2010 16:22:19|A
CC_56947768|PRE - TT 1500%|Residentiels|22/07/2010 09:32:56|A
CC_55147785|PRE - Classe_Regions|Residentiels|27/02/2010 14:37:58|S
CC_56017903|PRE - Double|Residentiels|19/04/2010 16:32:25|A
CC_53088033|PRE - Double Reinstal|Residentiels|10/06/2010 15:44:04|A
CC_54848593|PRE - TT 1500%|Residentiels|26/08/2010 17:12:34|A
CC_51168806|PRE - TT 1500%|Residentiels|07/09/2010 23:34:41|A
CC_52519054|PRE - TT 1500%|Residentiels|19/09/2010 12:57:01|A
CC_55569922|PRE - TT 1000%|Residentiels|27/01/2015 17:27:59|A
CC_58499959|PRE - Double Reinstal|Residentiels|08/04/2011 16:32:35|A
CC_58767472|PRE - Double|Residentiels|30/03/2010 18:55:02|A
CC_52708052|PRE - 1=11|Residentiels|21/03/2011 21:22:26|A
CC_51598385|PRE - Trankil TT|Residentiels|12/07/2010 11:27:15|A
CC_53888668|PRE - TT 1000%|Residentiels|04/09/2013 09:52:42|A
CC_50838675|PRE - 900 bonus|Residentiels|23/08/2010 22:37:17|A
CC_55308689|PRE - TT 1500%|Residentiels|14/06/2010 10:16:33|A
CC_54318777|PRE - 1=11|Residentiels|17/08/2010 09:06:18|A
CC_51889004|PRE - 900 bonus|Residentiels|22/02/2014 14:53:06|A
CC_53739035|PRE - TT 1500%|Residentiels|23/11/2010 17:09:25|A
CC_58219038|PRE - offre 40|Residentiels|19/09/2010 10:53:00|A
CC_53769082|PRE - TT 1000%|Residentiels|05/02/2011 12:01:17|A
CC_57419104|PRE - TT 1500%|Residentiels|19/10/2010 11:16:36|A
CC_57129141|PRE - 900 bonus|Residentiels|01/11/2010 15:42:25|A
CC_56489667|PRE - TT 1000%|Residentiels|25/10/2010 09:20:56|A
CC_52309846|PRE - 900 bonus|Residentiels|16/06/2011 16:54:20|A
CC_56429880|PRE - Double|Residentiels|18/08/2011 14:10:55|A
CC_56497657|PRE - 900 bonus|Residentiels|23/02/2010 18:16:15|A
CC_55238776|PRE - Double|Residentiels|30/07/2010 12:13:42|A
CC_55708811|PRE - Double|Residentiels|24/03/2011 13:15:13|A
CC_52588819|PRE - Trankil TT|Enterprise/SME|13/05/2010 16:10:11|A
CC_52948825|PRE - TT 1000%|Enterprise/SME|07/06/2010 10:53:00|A
CC_56969069|PRE - 900 bonus|Residentiels|06/03/2011 15:49:18|A
CC_51679097|PRE - Family Connect|Enterprise/KeyAccounts|26/08/2010 00:35:19|A
CC_57239675|PRE - Trankil TT|Enterprise/SME|30/11/2010 18:12:50|A
CC_58499708|PRE - Corporate Optimum Family|Enterprise/SME|12/01/2011 16:52:35|A
CC_54929742|PRE - Trankil TT|Residentiels|27/06/2011 10:45:46|A
CC_55257995|PRE - TT 1500%|Residentiels|10/02/2010 10:01:17|A
CC_51838018|PRE - TT 1500%|Residentiels|15/02/2010 10:48:37|A
CC_57238594|PRE - Trankil TT|Residentiels|28/08/2010 23:12:46|A
CC_59808597|PRE - AHLA|Residentiels|04/07/2010 18:47:20|A
CC_51818830|PRE - TT 1500%|Enterprise/SME|11/06/2010 18:28:52|A
CC_59788872|PRE - 900 bonus|Residentiels|06/01/2011 11:31:20|A
CC_51458968|PRE - 1=11|Residentiels|28/04/2011 10:38:14|A
CC_56439216|PRE - 900 bonus|Residentiels|19/01/2011 12:03:56|A
CC_51939686|PRE - Corporate Optimum Family|Enterprise/SME|07/12/2010 23:08:15|A
CC_50809829|PRE - Double|B2B2C adherent|12/07/2011 11:30:54|A
CC_5688729|PRE - New Elissa|Elissa|10/06/2010 11:43:19|A
CC_53087455|PRE - Oulidha 1000%|Residentiels|21/06/2006|A
CC_53217979|PRE - Day Pass|Residentiels|05/02/2010 09:25:40|A
CC_58288645|PRE - TT 1500%|Residentiels|17/06/2010 12:11:19|A
CC_57358742|PRE - TT 1500%|Residentiels|22/07/2010 09:20:50|A
CC_59389058|PRE - TT 1500%|Residentiels|22/09/2010 11:34:59|A
CC_50939064|PRE - TT 1500%|Residentiels|24/02/2011 10:00:14|A
CC_59119131|PRE - TT 1500%|Residentiels|03/12/2010 17:09:37|A
CC_57749211|PRE - TT 1000%|Residentiels|07/12/2010 12:29:17|A
CC_57669443|PRE - Elissa 300%|Elissa|09/12/2010 11:00:55|A
CC_59019624|PRE - New Elissa|Elissa|17/05/2011 10:56:24|A
CC_58019907|PRE - Double|Residentiels|05/09/2011 10:46:31|A
CC_53029989|PRE - Double|Residentiels|28/03/2011 11:23:16|A
CC_57628512|PRE - Double|Residentiels|14/09/2010 18:15:37|A
CC_57029188|PRE - Double|Residentiels|25/01/2011 16:52:25|A
CC_58679227|PRE - Double|Residentiels|16/04/2011 16:02:29|A
CC_53729886|PRE - TT 1000%|Residentiels|14/10/2011 11:56:24|A
CC_52598653|PRE - Double|Residentiels|20/06/2010 11:07:11|S
CC_54858663|PRE - TT 1500%|Residentiels|14/06/2010 08:08:51|A
CC_53958864|PRE - TT 1500%|Residentiels|05/10/2010 11:10:05|S
CC_54949007|PRE - TT 1500%|Residentiels|18/01/2012 17:08:31|A
CC_56479010|PRE - TT 1000%|Residentiels|30/04/2011 17:04:15|A
CC_56807530|PRE - TT 1500%|Residentiels|04/04/2010 11:04:52|A
CC_58577648|PRE - Double|Residentiels|22/02/2010 11:40:39|A
CC_51167884|PRE - Trankil TT|Residentiels|05/03/2010 11:09:31|A
CC_53037925|PRE - Trankil TT|Residentiels|03/03/2010 11:01:50|A
CC_54368075|PRE - Double|Residentiels|03/05/2011 11:12:14|A
CC_55118125|PRE - Trankil ELISSA|Elissa|08/09/2010 17:50:56|A
CC_53858447|PRE - TT 1500%|Residentiels|02/08/2010 09:19:57|A
CC_53389994|PRE - 900 bonus|Residentiels|22/04/2011 13:07:42|A
CC_5059966|PRE - 900 bonus|Residentiels|12/03/2009|A
CC_58717835|PRE - TT 1000%|Residentiels|12/03/2010 13:58:47|A
CC_55648798|PRE - TT 1500%|Residentiels|22/01/2011 18:38:19|A
CC_59088881|PRE - 900 bonus|Residentiels|23/09/2010 09:06:52|A
CC_59708881|PRE - Trankil TT|Residentiels|25/09/2010 10:41:39|A
CC_57119021|PRE - 900 bonus|Residentiels|01/10/2010 08:20:56|A
CC_50959185|PRE - TT 1000%|Residentiels|24/06/2011 01:15:33|A
CC_52869274|PRE - 900 bonus|Residentiels|05/07/2011 09:36:31|A
CC_51729764|PRE - 1=11|Residentiels|13/07/2011 11:02:10|A
CC_58127441|PRE - 900 bonus|Residentiels|18/05/2007|A
CC_54507714|PRE - AHLA|Residentiels|08/03/2010 11:59:11|A
CC_59458270|PRE - New Elissa|Elissa|19/06/2010 11:39:56|A
CC_51418431|PRE - TT 1500%|Residentiels|02/08/2010 16:34:19|S
CC_52028485|PRE - Double Reinstal|Residentiels|06/04/2011 09:08:25|A
CC_54478675|PRE - TT 1500%|Residentiels|26/08/2010 12:15:31|A
CC_59998859|PRE - TT 1000%|Residentiels|20/09/2010 10:55:19|A
CC_53549021|PRE - offre 40|Residentiels|06/10/2010 17:35:11|A
CC_52009224|PRE - TT 1000%|Residentiels|19/03/2011 16:30:21|A
CC_54919780|PRE - TT 1500%|Residentiels|03/07/2011 11:07:18|A
CC_59449977|PRE - TT 1500%|Residentiels|31/03/2011 18:18:08|A
CC_59009988|PRE - TT 1500%|Residentiels|13/04/2011 09:38:01|A
CC_50637634|PRE - Double|Residentiels|18/03/2010 10:29:00|A
CC_54177913|PRE - TT 1500%|Residentiels|03/06/2010 17:15:48|A
CC_51187935|PRE - TT 1000%|Residentiels|22/03/2011 09:21:06|A
CC_55928011|PRE - TT 1500%|Residentiels|01/02/2010 19:46:19|A
CC_53048519|PRE - TT 1500%|Residentiels|28/03/2011 12:43:51|A
CC_53718615|PRE - TT 1000%|Residentiels|11/06/2010 16:30:26|A
CC_53228629|PRE - 900 bonus|B2B2C adherent|09/06/2010 18:12:37|A
CC_58848804|PRE - 1=11|Residentiels|01/11/2010 15:34:20|A
CC_51079125|PRE - TT 1000%|Residentiels|05/02/2015 09:12:43|A
CC_54469204|PRE - TT 1000%|Residentiels|21/03/2011 15:57:31|A
CC_54809419|PRE - Elissa 300%|Elissa|02/12/2010 10:35:24|A
CC_51559439|PRE - New Elissa|Elissa|04/04/2011 11:37:39|A
CC_54749658|PRE - New Elissa|Elissa|07/07/2011 11:52:03|A
CC_53769981|PRE - Double|Residentiels|07/04/2011 14:43:15|A
CC_59259992|PRE - TT 1500%|Residentiels|25/03/2011 17:14:04|A
CC_52147512|PRE - Oulidha 1000%|Residentiels|05/07/2010 10:05:15|A
CC_57858016|PRE - Trankil TT|Residentiels|10/03/2010 11:02:58|A
CC_55558278|PRE - TT 1000%|Residentiels|08/03/2010 13:30:04|A
CC_56548535|PRE - 900 bonus|Residentiels|15/08/2010 08:34:42|A
CC_50128597|PRE - 900 bonus|Residentiels|13/07/2010 09:27:11|A
CC_55248798|PRE - Classe_Regions|Residentiels|27/02/2011 09:42:20|A
CC_59569005|PRE - TT 1500%|Residentiels|25/12/2010 14:00:20|A
CC_59189153|PRE - SIGOUNDA|Residentiels|19/11/2010 15:43:24|A
CC_5448443|PRE - Trankil ELISSA|Elissa|03/04/2010 12:30:00|A
CC_59828890|PRE - Corporate Optimum|Enterprise/SME|15/11/2010 09:22:37|A
CC_59469180|PRE - Corporate Optimum|Enterprise/SME|14/09/2010 12:05:19|A
CC_52038646|PRE - Corporate Optimum|Enterprise/SME|21/07/2010 11:23:13|A
CC_51817593|PRE - Corporate Optimum|Enterprise/KeyAccounts|29/07/2011 13:38:20|A
CC_55968735|PRE - Corporate Optimum|Entreprise/Soho|23/08/2010 12:39:47|A
CC_5429690|PRE - New Elissa|Elissa|28/05/2010 12:31:37|A
CC_59317437|PRE - Double|Residentiels|22/05/2007|A
CC_50777942|PRE - 900 bonus|Residentiels|22/11/2010 16:43:55|A
CC_55508516|PRE - 900 bonus|Residentiels|24/08/2010 13:55:21|A
CC_54768647|PRE - TT 1000%|Residentiels|20/06/2010 10:19:10|A
CC_53218649|PRE - 900 bonus|Residentiels|25/06/2010 08:29:41|A
CC_59418670|PRE - TT 1500%|Residentiels|13/06/2010 20:38:12|A
CC_55558677|PRE - Trankil TT|Residentiels|06/09/2010 08:46:57|A
CC_54808850|PRE - Trankil TT|Residentiels|04/09/2010 10:24:29|A
CC_51149045|PRE - TT 1500%|Residentiels|25/11/2010 11:25:07|A
CC_51889338|PRE - New Elissa|Elissa|19/05/2011 10:27:58|A
CC_57367463|PRE - Trankil TT|Residentiels|22/05/2007|A
CC_52038343|PRE - 900 bonus|Residentiels|20/04/2010 15:12:16|A
CC_53888572|PRE - TT 1500%|Enterprise/SME|11/10/2010 14:58:22|A
CC_59838834|PRE - TT 1500%|Enterprise/SME|14/06/2010 20:23:55|A
CC_50038911|PRE - 900 bonus|Residentiels|10/02/2011 16:00:57|A
CC_58108933|PRE - TT 1000%|Residentiels|10/02/2011 17:54:10|A
CC_53589013|PRE - TT 1500%|Residentiels|17/03/2011 12:03:18|A
CC_59119023|PRE - Trankil TT|Residentiels|23/09/2010 16:53:03|A
CC_59859074|PRE - 900 bonus|Residentiels|06/04/2011 10:45:26|A
CC_52489278|PRE - 900 bonus|Residentiels|28/01/2011 13:17:27|A
CC_58249694|PRE - TM 35mil/min|Enterprise/SME|13/12/2010 16:37:38|A
CC_59409724|PRE - TT 1500%|Residentiels|27/04/2011 17:27:19|A
CC_50227945|PRE - Trankil TT|Residentiels|02/05/2011 09:09:02|A
CC_59178620|PRE - TT 1500%|Residentiels|08/06/2010 20:29:29|A
CC_54438647|PRE - TT 1500%|Residentiels|08/07/2010 09:17:13|A
CC_56778820|PRE - Taraji Mobile 300%|Enterprise/SME|21/05/2010 14:29:31|S
CC_57839083|PRE - Double Reinstal|Residentiels|28/10/2010 11:03:15|A
CC_51739863|PRE - TT 1000%|Entreprise/Soho|17/06/2011 13:00:32|A
CC_56987429|PRE - TT 1500%|Residentiels|03/05/2007|A
CC_58697553|PRE - Oulidha 1000%|Residentiels|31/01/2010 21:59:51|A
CC_57007920|PRE - Trankil TT|Residentiels|22/03/2010 08:50:01|A
CC_58928572|PRE - 900 bonus|Residentiels|19/05/2011 17:25:55|A
CC_54968589|PRE - TT 1500%|Residentiels|02/08/2010 22:15:52|A
CC_54908757|PRE - TT 1500%|Enterprise/SME|21/10/2010 08:52:55|A
CC_57368767|PRE - AHLA|Residentiels|18/08/2010 10:41:52|A
CC_50988960|PRE - TT 1500%|Residentiels|11/08/2011 12:29:20|A
CC_57548992|PRE - Oulidha 1000%|Residentiels|30/07/2010 09:34:46|A
CC_52789013|PRE - 900 bonus|Residentiels|04/04/2011 11:09:53|A
CC_55299016|PRE - Double|Residentiels|22/09/2010 10:52:06|A
CC_56189021|PRE - Double|Residentiels|26/05/2012 17:26:17|A
CC_50169022|PRE - TT 1500%|Residentiels|25/11/2010 16:34:08|A
CC_54419529|PRE - Elissa 300%|Elissa|20/02/2011 15:49:03|A
CC_58957880|PRE - 900 bonus|Residentiels|14/02/2010 14:35:19|A
CC_50338454|PRE - TT 1000%|Residentiels|21/08/2010 11:37:18|S
CC_57648534|PRE - TT 1500%|Residentiels|03/12/2010 12:00:52|A
CC_50668625|PRE - 900 bonus|Residentiels|31/05/2010 13:51:22|A
CC_57718868|PRE - TT 1500%|Residentiels|14/09/2010 15:45:51|A
CC_51109084|PRE - 1=11|Residentiels|26/11/2011 11:13:17|A
CC_58119238|PRE - TT 1500%|Residentiels|02/04/2011 12:09:32|A
CC_59119681|PRE - Trankil TT|Enterprise/SME|07/12/2010 19:20:33|A
CC_55759706|PRE - Corporate Optimum Family|Enterprise/SME|07/01/2011 22:02:43|A
CC_5758040|PRE - Elissa 300%|Elissa|05/06/2010 10:12:51|A
CC_58427447|PRE - Trankil TT|Residentiels|10/08/2006|A
CC_59417550|PRE - TT 1500%|Residentiels|04/04/2010 11:53:43|A
CC_52137698|PRE - 900 bonus|Residentiels|03/05/2010 12:17:46|A
CC_55107965|PRE - 900 bonus|Residentiels|23/02/2010 09:44:37|A
CC_59518454|PRE - TT 1500%|Residentiels|07/08/2010 16:40:05|A
CC_53788484|PRE - Binetna|Residentiels|16/10/2010 18:30:47|A
CC_58558515|PRE - TT 1500%|Residentiels|11/08/2010 18:54:04|A
CC_50758571|PRE - TT 1500%|Residentiels|31/12/2010 14:44:34|A
CC_58818588|PRE - 900 bonus|Residentiels|22/07/2010 15:42:43|A
CC_52908606|PRE - 1=11|Residentiels|14/06/2010 11:10:23|A
CC_56538615|PRE - TT 1500%|Residentiels|17/05/2010 10:51:38|A
CC_59278633|PRE - TT 1500%|Residentiels|09/06/2010 14:40:05|A
CC_57968638|PRE - Trankil TT|Residentiels|18/02/2012 11:04:20|A
CC_58248649|PRE - Double|Residentiels|22/06/2010 11:13:35|A
CC_58108664|PRE - 1=11|Residentiels|11/06/2010 19:36:13|A
CC_57718732|PRE - AHLA|Residentiels|14/07/2010 09:16:21|A
CC_53459019|PRE - TT 1500%|Residentiels|14/09/2010 21:58:00|A
CC_56409039|PRE - Day Pass|Residentiels|31/10/2011 09:41:50|A
CC_57819107|PRE - TT 1000%|Residentiels|09/05/2011 08:27:05|A
CC_51749196|PRE - TT 1500%|Residentiels|22/02/2011 19:39:12|A
CC_57259210|PRE - 900 bonus|Residentiels|23/12/2010 14:59:58|A
CC_54299837|PRE - Binetna|Residentiels|18/05/2011 10:34:02|A
CC_56249883|PRE - Double Reinstal|Residentiels|25/07/2011 19:23:41|A
CC_51168662|PRE - 1=11|Enterprise/SME|20/06/2010 12:27:19|A
CC_58038897|PRE - TT 1000%|Enterprise/SME|27/12/2010 12:49:16|A
CC_54339097|PRE - Corporate Optimum Family|Enterprise/SME|26/08/2010 16:11:12|A
CC_57637668|PRE - 900 bonus|Residentiels|08/02/2010 13:34:34|A
CC_59337905|PRE - offre 40|Residentiels|30/05/2010 14:45:53|A
CC_55618314|PRE - Trankil ELISSA|Elissa|30/08/2010 10:06:37|A
CC_56058616|PRE - Trankil TT|Residentiels|25/05/2010 09:10:54|A
CC_53198624|PRE - TT 1500%|Residentiels|02/06/2010 11:11:09|S
CC_55428655|PRE - TT 1500%|Residentiels|18/06/2010 12:37:05|A
CC_50118855|PRE - TT 1500%|Residentiels|09/12/2010 09:36:57|A
CC_50068891|PRE - Trankil TT|Residentiels|07/10/2010 18:32:28|A
CC_53809063|PRE - AHLA|Residentiels|26/10/2010 12:55:14|A
CC_59199100|PRE - Trankil TT|Residentiels|25/02/2013 09:13:39|A
CC_51049874|PRE - TT 1000%|Residentiels|08/08/2011 09:39:43|A
CC_50868637|PRE - Classe_Regions|Residentiels|02/06/2010 15:13:05|A
CC_53038685|PRE - 900 bonus|Residentiels|23/06/2010 16:36:17|A
CC_57148833|PRE - TT 1500%|Enterprise/SME|12/06/2010 04:42:46|A
CC_56898902|PRE - TT 2000%|Residentiels|09/10/2010 11:13:07|A
CC_54169014|PRE - TT 1500%|B2B2C adherent|07/02/2011 16:38:14|A
CC_55459040|PRE - Trankil TT|Residentiels|07/07/2011 11:33:40|A
CC_58509266|PRE - 900 bonus|Residentiels|31/01/2011 16:43:15|A
CC_50789426|PRE - New Elissa|Elissa|14/12/2010 16:41:55|A
CC_59379759|PRE - TT 1500%|Residentiels|07/10/2011 20:11:31|A
CC_56679792|PRE - Trankil TT|Residentiels|19/07/2011 10:37:13|A
CC_57789865|PRE - TT 1500%|Residentiels|04/07/2011 20:33:44|A
CC_53169881|PRE - 1=11|Residentiels|08/08/2011 14:42:38|A
CC_58737967|PRE - Trankil TT|Residentiels|18/06/2010 13:20:19|A
CC_53808109|PRE - TT 1000%|Residentiels|02/02/2010 15:54:33|A
CC_52768775|PRE - TT 1500%|Residentiels|28/12/2010 11:54:21|A
CC_51958982|PRE - TT 1000%|Residentiels|18/04/2011 17:14:02|A
CC_52859044|PRE - TT 1500%|Residentiels|04/11/2013 11:45:11|A
CC_53559056|PRE - 900 bonus|Residentiels|26/09/2010 17:21:01|A
CC_59459725|PRE - Trankil TT|Residentiels|08/04/2011 15:05:24|A
CC_52959832|PRE - Trankil TT|Residentiels|20/03/2012 10:48:23|A
CC_57709879|PRE - TT 1500%|Residentiels|21/08/2011 22:11:06|A
CC_56459931|PRE - Trankil TT|Residentiels|14/03/2011 13:17:57|A
CC_58629960|PRE - 900 bonus|Residentiels|20/06/2011 17:26:19|A
CC_57308302|PRE - New Elissa|Elissa|22/09/2010 12:29:08|A
CC_59858477|PRE - 1=11|Residentiels|27/02/2011 10:24:28|A
CC_51938589|PRE - Double|Residentiels|09/08/2010 16:40:39|A
CC_55329222|PRE - Double|Residentiels|22/05/2011 18:10:44|A
CC_56787906|PRE - TT 1500%|Residentiels|08/05/2010 11:35:07|A
CC_55018091|PRE - TT 1500%|Residentiels|01/06/2010 10:40:25|A
CC_53828541|PRE - Oulidha 1000%|Residentiels|26/08/2010 18:19:34|A
CC_51918574|PRE - TT 1000%|Residentiels|07/01/2011 17:30:53|A
CC_58238622|PRE - 1=11|Residentiels|27/06/2010 19:24:15|A
CC_58458626|PRE - 900 bonus|Residentiels|27/08/2010 11:01:53|S
CC_57638630|PRE - Trankil TT|Residentiels|01/07/2010 12:01:19|A
CC_55598764|PRE - TT 1500%|Residentiels|18/12/2010 12:34:53|A
CC_50338949|PRE - TT 1500%|Residentiels|25/03/2011 12:21:21|A
CC_57369005|PRE - Trankil TT|Residentiels|07/08/2012 11:19:28|A
CC_56099079|PRE - TT 1000%|Residentiels|26/11/2010 14:38:24|A
CC_52639294|PRE - Double|Residentiels|29/03/2011 14:24:15|A
CC_56459778|PRE - AHLA|Residentiels|26/06/2011 09:36:36|S
CC_58179865|PRE - TT 1500%|Residentiels|05/07/2011 16:15:21|S
CC_57967441|PRE - TT 1500%|Residentiels|10/05/2007|A
CC_51567462|PRE - 900 bonus|Residentiels|22/05/2007|A
CC_54958372|PRE - Double Reinstal|Residentiels|10/04/2010 09:00:45|A
CC_52688590|PRE - 900 bonus|Residentiels|24/08/2010 16:26:43|A
CC_51918622|PRE - Trankil TT|Residentiels|01/06/2010 16:18:02|A
CC_55758624|PRE - 900 bonus|Residentiels|18/06/2010 09:11:20|A
CC_57098853|PRE - Double|Residentiels|07/12/2010 09:51:20|A
CC_58399221|PRE - 1=11|Residentiels|07/06/2011 15:02:16|A
CC_59439229|PRE - Trankil TT|Residentiels|21/04/2011 17:15:12|A
CC_55129354|PRE - New Elissa|Elissa|19/11/2010 12:31:22|A
CC_53759985|PRE - 900 bonus|Residentiels|09/03/2011 11:16:59|A
CC_5789982|PRE - Binetna|Residentiels|27/02/2009|A
CC_51647539|PRE - TT 1000%|Residentiels|14/04/2010 16:08:43|A
CC_50277720|PRE - TT 1500%|Residentiels|15/03/2010 14:46:17|A
CC_51197792|PRE - Double|Enterprise/SME|17/02/2010 20:27:40|A
CC_55107989|PRE - AHLA|Residentiels|24/05/2010 10:26:11|A
CC_52798806|PRE - 900 bonus|Entreprise/Soho|05/11/2010 17:16:00|A
CC_59908931|PRE - TT 1000%|Enterprise/SME|15/12/2010 10:14:22|A
CC_51998988|PRE - Double|Residentiels|26/02/2011 10:48:49|A
CC_52369001|PRE - TT 1500%|Residentiels|30/10/2010 21:49:14|A
CC_58849083|PRE - TT 1500%|Residentiels|19/10/2010 16:42:27|A
CC_53079327|PRE - Elissa 300%|Elissa|29/10/2010 14:24:14|A
CC_52239420|PRE - Elissa 300%|Elissa|03/12/2010 11:40:17|A
CC_50639444|PRE - Corporate Optimum Family|Enterprise/SME|11/10/2010 12:26:52|A
CC_56599850|PRE - TT 1500%|Residentiels|06/07/2011 12:28:19|A
CC_53039914|PRE - Trankil TT|Residentiels|07/09/2011 17:33:23|A
CC_50957902|PRE - 1=11|Residentiels|19/03/2010 09:52:55|A
CC_57508348|PRE - TT 1500%|Residentiels|27/04/2010 14:51:01|A
CC_56718649|PRE - Day Pass|Residentiels|18/06/2010 11:23:06|A
CC_59468855|PRE - 1=11|Residentiels|07/09/2010 10:52:42|A
CC_55699056|PRE - TT 1000%|Residentiels|30/09/2010 09:35:14|S
CC_57079420|PRE - New Elissa|Elissa|18/05/2011 10:30:49|A
CC_50679750|PRE - offre 40|Residentiels|17/05/2011 17:01:22|A
CC_59707686|PRE - Classe_Regions|Residentiels|23/02/2010 11:21:58|A
CC_52947695|PRE - Double Reinstal|Residentiels|18/02/2010 10:55:51|A
CC_51527896|PRE - TT 1000%|Residentiels|25/04/2010 09:20:08|A
CC_59868621|PRE - TT 1500%|Residentiels|28/05/2010 13:29:47|A
CC_57898633|PRE - 900 bonus|Residentiels|31/05/2010 15:38:09|A
CC_55048645|PRE - 1=11|Residentiels|21/06/2010 14:49:23|A
CC_54029031|PRE - 1=11|Residentiels|08/12/2010 17:43:20|A
CC_53879105|PRE - TT 1500%|Residentiels|12/10/2011 16:05:42|A
CC_52149199|PRE - Double|Residentiels|14/11/2010 12:15:35|A
CC_59679229|PRE - TT 1000%|Residentiels|22/12/2010 13:43:59|A
CC_59569747|PRE - 900 bonus|Residentiels|14/05/2011 09:14:50|A
CC_51367816|PRE - Corporate Optimum|B2B2C adherent|22/03/2010 07:50:54|A
CC_55618153|PRE - New Elissa|Elissa|18/08/2010 11:00:04|A
CC_57298977|PRE - Corporate Optimum|Enterprise/SME|04/02/2011 11:45:13|A
CC_50819232|PRE - TT 1500%|Residentiels|18/02/2011 14:23:25|A
CC_57008081|PRE - TT 1500%|Residentiels|20/05/2010 10:21:14|A
CC_59888360|PRE - Trankil TT|Residentiels|03/05/2010 13:09:30|A
CC_57768567|PRE - 900 bonus|Residentiels|01/09/2010 16:22:02|A
CC_52959489|PRE - Trankil TT|Enterprise/KeyAccounts|12/10/2010 04:33:05|A
CC_51629660|PRE - Trankil ELISSA|Elissa|06/07/2011 15:24:00|A
CC_51598593|PRE - Trankil TT|Residentiels|14/08/2010 13:20:55|A
CC_57888884|PRE - 1=11|Residentiels|16/04/2011 11:17:38|A
CC_51237882|PRE - TT 1000%|Residentiels|09/03/2010 13:27:20|A
CC_55219201|PRE - Corporate Optimum|Enterprise/SME|16/09/2010 15:14:52|A
CC_56278278|PRE - Corporate Optimum|Entreprise/Soho|08/03/2010 14:19:21|D
CC_5348601|PRE - New Elissa|Elissa|24/03/2010 07:36:18|A
CC_52587682|PRE - TT 1500%|Residentiels|27/02/2010 11:47:31|A
CC_56797745|PRE - 900 bonus|Residentiels|25/04/2010 09:56:50|A
CC_52947895|PRE - TT 1500%|Residentiels|25/06/2014 11:18:24|A
CC_56347993|PRE - TT 1500%|Residentiels|07/06/2010 08:44:06|A
CC_51788058|PRE - TT 1500%|Enterprise/SME|21/05/2010 10:54:23|A
CC_54728082|PRE - TT 1500%|Residentiels|25/04/2010 10:23:12|A
CC_51458758|PRE - Double|Residentiels|05/10/2010 13:04:36|A
